os_type,browser_type,screen_size,time_zone,purchase
1,0,2,0,1
0,0,12,1,0
0,1,1,0,1
0,0,1,1,0
0,0,1,1,0
0,3,20,1,1
0,0,0,1,0
0,0,20,0,1
0,0,11,2,0
0,2,1,1,0
0,0,0,0,1
0,3,0,1,1
0,2,1,0,1
0,0,0,3,1
0,0,20,1,1
3,0,1,1,0
0,0,6,1,0
3,0,1,0,1
0,3,20,0,1
2,0,8,1,1
0,0,9,0,1
0,0,5,0,0
3,0,0,0,0
1,0,0,0,1
3,0,1,2,0
1,0,0,1,0
1,0,20,1,1
0,0,0,1,1
0,0,20,1,1
0,0,4,0,0
1,0,0,1,1
1,1,1,3,1
0,1,0,3,1
3,2,7,1,0
0,0,5,0,0
0,0,0,0,1
1,1,20,2,1
3,3,1,1,0
0,0,20,0,1
3,0,20,0,0
1,1,1,0,0
0,4,2,3,1
1,4,1,1,1
0,1,9,0,1
1,0,2,0,1
0,4,3,1,0
0,0,4,0,0
0,0,8,0,1
1,0,0,1,0
1,0,3,0,1
0,0,17,1,1
0,0,7,1,0
0,0,3,1,0
0,0,20,0,1
0,0,6,0,1
1,3,20,1,0
1,0,0,0,1
0,0,2,1,0
0,0,1,3,1
0,0,20,1,1
1,0,1,3,1
0,0,13,1,0
1,2,15,1,1
0,3,0,0,1
0,0,0,0,1
3,2,20,0,1
1,0,12,1,1
0,0,0,0,0
0,2,2,0,0
1,0,6,0,1
0,2,0,0,1
0,0,20,1,0
0,0,3,2,0
0,0,20,0,1
3,0,2,3,1
0,2,0,0,1
1,0,0,1,0
0,0,0,0,1
0,2,1,0,1
0,2,14,0,1
1,0,10,0,0
1,2,11,0,1
0,0,20,0,1
0,0,5,0,1
3,0,0,1,1
0,3,0,0,1
0,0,1,3,1
1,2,7,0,1
1,0,20,0,1
0,3,3,0,1
1,0,3,0,1
0,0,0,0,1
1,0,20,1,1
2,0,6,1,0
1,1,2,2,1
3,4,4,0,0
1,0,2,2,1
0,3,17,0,1
0,0,0,0,1
0,0,9,0,0
3,0,2,1,0
1,0,16,1,1
0,0,3,3,0
1,1,20,1,1
0,0,2,0,1
0,0,0,0,1
0,0,10,1,0
1,1,2,0,1
1,0,9,3,1
0,0,2,3,1
1,0,20,0,1
0,0,3,1,0
0,2,15,0,1
1,1,0,0,1
3,0,5,1,0
2,0,20,1,1
0,0,10,0,1
0,0,2,2,0
0,0,4,0,1
3,0,0,0,1
1,1,0,0,0
0,0,20,0,0
0,2,1,1,0
0,0,8,3,1
0,0,0,1,1
0,2,1,1,0
0,2,7,3,1
0,0,1,0,0
1,0,20,3,1
1,1,0,1,1
0,2,5,0,0
2,3,20,1,1
0,0,0,1,1
0,0,9,0,1
1,2,2,3,1
0,0,1,1,0
0,0,1,1,0
3,0,0,0,1
0,3,0,1,0
0,0,3,0,1
0,0,7,0,1
1,3,2,1,0
3,0,9,1,0
1,0,9,0,0
1,4,0,0,0
0,0,6,0,0
1,0,7,0,1
1,2,1,3,1
1,0,0,0,1
0,0,0,0,1
0,0,12,1,0
0,0,20,1,0
1,3,20,0,0
0,0,0,0,1
1,2,1,0,1
0,3,16,1,1
0,0,20,1,1
1,0,1,0,0
0,0,7,0,0
2,0,0,0,1
0,0,2,0,0
1,0,3,0,1
0,1,20,1,1
0,0,20,3,1
1,4,11,0,1
0,0,0,1,1
1,2,1,2,1
1,2,0,2,1
0,0,11,0,1
0,0,9,0,1
1,0,1,2,1
0,0,0,1,1
0,0,9,2,0
1,2,0,1,1
3,0,2,0,1
1,0,1,0,1
0,0,3,1,0
1,0,8,0,1
2,0,2,1,0
0,0,11,0,1
0,0,2,1,0
1,2,5,0,0
0,0,3,0,0
1,0,0,0,1
0,0,20,1,1
1,1,1,0,1
0,0,6,3,1
0,0,0,0,1
0,3,0,0,0
0,0,13,1,0
0,0,1,1,0
0,0,0,2,1
1,0,12,1,1
0,0,4,0,0
3,2,8,2,1
0,0,3,1,0
1,0,0,0,1
0,0,0,1,1
1,4,3,3,0
0,0,0,3,1
0,0,1,1,0
1,0,11,0,1
1,0,7,0,1
0,0,0,0,0
0,0,15,0,1
1,1,13,3,1
0,2,1,1,0
0,2,0,2,1
0,0,0,0,1
1,1,0,0,1
1,0,12,0,1
0,0,20,3,1
0,0,5,3,1
0,0,3,3,1
0,0,1,1,0
0,0,0,0,1
0,1,15,0,1
3,4,2,1,0
0,2,0,1,1
1,0,0,0,1
0,0,0,3,1
1,2,20,0,1
0,0,4,3,0
